Inj	tm40	tm30	tm20	tm10	t0	t10	t20	t30	t40	t50	t60	t70
0.001	0.00558330547019984	0.00204093881753331	0.00429704058573263	0.00687833598871953	0.0122661498140467	0.027455700182717	0.0351077186362137	0.0316552466263867	0.0389870374752922	0.013009552401139	0.0283971617324113	0.0137699286023375
0.001018133	0.00583944119629601	0.00233159890256014	0.00453696965209934	0.00713114875340314	0.0125325197123809	0.0276867860291108	0.0352688014945293	0.0318568666116388	0.0391883105654369	0.0132116480744982	0.0286225892765418	0.0139717376756925
0.001036594	0.00610021005084085	0.00262751661224305	0.0047812386916513	0.00738853453892259	0.0128037078606821	0.0279220518875058	0.0354327981110497	0.0320621336136648	0.0393932243975198	0.0134173993691479	0.0288520944820893	0.0141771971861545
0.00105539	0.00636571091157562	0.0029288041519863	0.00502994032576748	0.00765059094023474	0.0130798170874559	0.028161586965475	0.0355997706696391	0.03227112546514	0.039601856670302	0.0136268843013962	0.0290857643723158	0.0143863850393935
0.001074527	0.00663602853085001	0.00323555769785066	0.00528315394420125	0.00791740161015975	0.0133609355314211	0.0284054677266529	0.0357697724707523	0.0324839088797856	0.0398142739827212	0.0138401697423642	0.0293236735385886	0.0145993680116979
0.001094011	0.00691124766101368	0.00354787342589691	0.00554095893670602	0.0081890502015178	0.0136471513312967	0.0286537706346734	0.0359428568148444	0.0327005505713232	0.0400305429337154	0.0140573225631732	0.0295658965722752	0.0148162128793563
0.001113849	0.00719146717980792	0.00386586354152931	0.00580344792466073	0.00846563430926574	0.0139385673155879	0.0289065848971098	0.0361190858857795	0.0329211283724279	0.0402507412220455	0.0142784207801312	0.0298125204966374	0.0150369975480387
0.001134046	0.00747675771419079	0.00418960819146517	0.0060706870661932	0.00874722364408706	0.0142352569332273	0.0291639742336573	0.0362985041006034	0.0331456978778675	0.0404749243468263	0.0145035201191724	0.0300636074711482	0.0152617776646522
0.001154609	0.00776721814190355	0.00451921958110872	0.00634276898268239	0.0090339158009386	0.0145373230127203	0.029426027851889	0.0364811736431801	0.0333743369203171	0.0407031700068188	0.014732698596605	0.0303192445190694	0.0154906311348667
0.001175545	0.00806294734068751	0.00485480991586424	0.00661978629550726	0.00932580837477725	0.0148448683825721	0.0296928349593781	0.0366671566973739	0.0336071233324517	0.0409355559007839	0.0149660342287368	0.030579518663663	0.0157236358643522
0.001196861	0.00836404418828394	0.00519649140113594	0.00690183162604676	0.00962299896055984	0.0151579958712884	0.0299644847636978	0.0368565154470489	0.0338441349469465	0.0411721597274823	0.015203605031876	0.0308445169281909	0.0159608697587788
0.001218563	0.00867059343704251	0.00554436021298463	0.00718898436405427	0.00992557121110657	0.0154767936175878	0.0302410537284823	0.03704930319266	0.0340854384775228	0.0414130480858521	0.0154454778771438	0.0311143139040206	0.0162023995944348
0.001240659	0.00898270809009612	0.005898544586158	0.00748135036253432	0.010233636663511	0.0158013791397624	0.0305226438052438	0.0372455910014805	0.0343311228758094	0.041658309774477	0.015691741926035	0.0313890090463086	0.0164483144063718
0.001263155	0.00930047289979443	0.00625914069671685	0.00777900901124029	0.0105472789705932	0.016131840576531	0.0308093314576165	0.0374454321739654	0.0345812548555276	0.041908011392295	0.0159424640496707	0.0316686769464221	0.0166986809708783
