Inj	tm40	tm30	tm20	tm10	t0	t10	t20	t30	t40	t50	t60	t70
0.001	0.00190150350217773	0.0013413001255648	0.00150041488354646	0.00144001429797228	0.00133435227715163	0.00148639983169278	0.00109258735960983	0.000965565644863599	0.00100611868167282	0.000887680773589175	0.000690729482648955	0.00104217848873685
0.001018133	0.00194157311134353	0.00138120925523538	0.00153976243912239	0.00147879726522543	0.00137231923588791	0.00152346075571783	0.00112931137471602	0.00100109107149619	0.00104093553304377	0.000920729893888763	0.000721756629829286	0.00106864968587603
0.001036594	0.00198236752235162	0.00142184028390403	0.0015798217356253	0.0015182817608114	0.00141097296253162	0.00156119205878002	0.00116669967465951	0.00103725910221721	0.00107638217139148	0.000954376825441772	0.000753345013665171	0.00109559970905953
0.00105539	0.00202390220353401	0.0014632086179518	0.00162060796264813	0.00155848275637145	0.00145032811371494	0.00159960804774902	0.00120476643625086	0.0010740834511383	0.00111247203729168	0.000988634326415194	0.000785506611768161	0.00112303877713585
0.001074527	0.00206619041346098	0.00150532746284818	0.00166213413984201	0.00159941308474091	0.00149039725226544	0.00163872098565602	0.00124352381104196	0.0011115758732123	0.00114921665123785	0.00102351333238074	0.000818251690662442	0.00115097564911801
0.001094011	0.00210924541070283	0.00154821002406263	0.00170441328685802	0.00164108557875516	0.00153119294101069	0.00167854313553217	0.00128298395058473	0.00114974812339205	0.00118662753372346	0.00105902477891012	0.000851590516872202	0.00117941908401901
0.001113849	0.00215308266359154	0.00159187170797621	0.00174746059328913	0.00168351521005545	0.00157272983658287	0.00171908880424717	0.0013231610316897	0.00118861391578919	0.00122471812532424	0.00109518142417032	0.000885535068008992	0.00120837930068735
0.001134046	0.00219771322093569	0.00163632351914682	0.00179128690884458	0.00172671267267122	0.00161501840800495	0.00176036821099366	0.00136406518065015	0.00122818304619775	0.00126349802645141	0.00113199238113777	0.000920093899509635	0.00123786359830054
0.001154609	0.00224315255106729	0.00168158086395553	0.00183590742311733	0.00177069293824375	0.0016580733119091	0.00180239566264133	0.0014057105742766	0.00126846922872938	0.00130298067768071	0.00116947040797946	0.000955278988985682	0.00126788219570708
0.001175545	0.00228941612231833	0.00172765914878337	0.00188133732570033	0.00181547097841426	0.00170190920492751	0.00184518546605988	0.00144811138937963	0.00130948617749571	0.00134317951958785	0.00120762826286239	0.000991102314048684	0.00129844531175549
0.001196861	0.00233651940302081	0.00177457378001142	0.00192759180618654	0.00186106176482402	0.00174654074369233	0.00188875192811901	0.00149128180276977	0.00135124760660839	0.00138410799274856	0.00124647870395355	0.00102757585231019	0.00132956316529428
0.001218563	0.00238447565174501	0.00182233796310914	0.00197468388422706	0.00190747813030838	0.00179198049103114	0.00193310731184987	0.00153523396599894	0.00139376527102027	0.00142577761765632	0.00128603266682466	0.0010647098702944	0.00136124451533643
0.001240659	0.00243330254658467	0.00187096930536917	0.0020226309193567	0.00195473718531448	0.00183824519738072	0.0019782679679607	0.00157998408113633	0.00143705484400178	0.00146820375496909	0.00132630473223797	0.00110251805670021	0.00139350104056598
0.001263155	0.00248301334611005	0.00192048101226099	0.00207144593122655	0.00200285176267768	0.00188534742556862	0.00202424615948266	0.00162554429973385	0.00148112808050576	0.00151139792518036	0.00136730583576522	0.00114101067805182	0.00142634149999591
0.00128606	0.00253362793817658	0.00197089289198882	0.00212114844931328	0.00205184111165101	0.00193330601983623	0.0020710602809625	0.00167193284911935	0.00152600261296148	0.00155537740903033	0.00140905238076396	0.00118020313413551	0.00145977903214574
0.00130938	0.00258515958135456	0.00202221815002213	0.00217175149326798	0.00210171806506984	0.0019821335430111	0.00211872259543139	0.00171916188084473	0.00157169019632176	0.0016001537270125	0.00145155530280589	0.00122010569147546	0.00149382239602847
0.001333122	0.00263762374397599	0.00207447219274197	0.00222327025268361	0.0021524975945754	0.00203184465172542	0.00216724740975902	0.00176724557172054	0.00161820454469825	0.00164574031970257	0.00149482736005802	0.00126073032768322	0.00152848181049262
0.001357295	0.00269104031389628	0.00212767482835257	0.00227572425703683	0.00220419894942073	0.00208245819022054	0.00221665311849214	0.00181620214907464	0.00166556329052021	0.00169215446784077	0.0015388849558779	0.00130209244254509	0.00156377041405769
0.001381906	0.00274542475944745	0.00218184146323498	0.00232912869592058	0.00225683710124709	0.00213398881512864	0.00226695402850045	0.00186604578971757	0.00171378014789928	0.00173940961200282	0.00158374084843254	0.0013442040136726	0.00159969842557218
0.001406964	0.00280079696848493	0.00223699190559341	0.00238350309881153	0.0023104312993075	0.00218645537069107	0.0023181685343307	0.0019167947209772	0.00176287274926472	0.00178752303292893	0.00162941144107948	0.00138708044085203	0.00163627898355561
