Time	Ampl
2.3e-08	0.378235
2.32e-08	0.385914
2.34000000000001e-08	0.378235
2.36000000000001e-08	0.370555
2.38000000000001e-08	0.370555
2.40000000000001e-08	0.370555
2.42000000000001e-08	0.378235
2.44000000000001e-08	0.385914
2.46000000000002e-08	0.378235
2.48000000000002e-08	0.374395
2.50000000000002e-08	0.374395
2.52000000000002e-08	0.382075
2.54000000000002e-08	0.382075
2.56000000000002e-08	0.370555
2.58000000000002e-08	0.378235
2.60000000000003e-08	0.382075
2.62000000000003e-08	0.382075
2.64000000000003e-08	0.378235
2.66000000000003e-08	0.378235
2.68000000000003e-08	0.382075
2.70000000000003e-08	0.374395
2.72000000000003e-08	0.374395
2.74000000000004e-08	0.385914
2.76000000000004e-08	0.385914
2.78000000000004e-08	0.378235
2.8e-08	0.378235
2.82e-08	0.382075
2.84e-08	0.378235
2.86e-08	0.382075
2.88e-08	0.382075
2.90000000000001e-08	0.382075
2.92000000000001e-08	0.382075
2.94000000000001e-08	0.382075
2.96000000000001e-08	0.374395
2.98000000000001e-08	0.382075
3.00000000000001e-08	0.393594
3.02000000000002e-08	0.378235
3.04000000000002e-08	0.378235
3.06000000000002e-08	0.374395
3.08000000000002e-08	0.378235
3.10000000000002e-08	0.385914
3.12000000000002e-08	0.382075
3.14000000000002e-08	0.382075
3.16000000000003e-08	0.378235
3.18000000000003e-08	0.378235
3.20000000000003e-08	0.370555
3.22000000000003e-08	0.374395
3.24000000000003e-08	0.378235
3.26000000000003e-08	0.378235
3.28000000000003e-08	0.382075
3.30000000000004e-08	0.385914
3.32000000000004e-08	0.378235
3.34000000000004e-08	0.374395
3.36000000000004e-08	0.378235
3.38e-08	0.378235
3.4e-08	0.374395
3.42e-08	0.378235
3.44e-08	0.378235
3.46000000000001e-08	0.378235
3.48000000000001e-08	0.374395
3.50000000000001e-08	0.382075
3.52000000000001e-08	0.389754
3.54000000000001e-08	0.385914
3.56000000000001e-08	0.378235
3.58000000000001e-08	0.385914
3.60000000000002e-08	0.374395
3.62000000000002e-08	0.374395
3.64000000000002e-08	0.378235
3.66000000000002e-08	0.382075
3.68000000000002e-08	0.382075
3.70000000000002e-08	0.385914
3.72000000000003e-08	0.382075
3.74000000000003e-08	0.382075
3.76000000000003e-08	0.378235
3.78000000000003e-08	0.382075
3.80000000000003e-08	0.378235
3.82000000000003e-08	0.374395
3.84000000000003e-08	0.378235
3.86000000000004e-08	0.382075
3.88000000000004e-08	0.385914
3.90000000000004e-08	0.382075
3.92000000000004e-08	0.374395
3.94e-08	0.378235
3.96e-08	0.378235
3.98e-08	0.378235
4e-08	0.378235
4.02000000000001e-08	0.378235
4.04000000000001e-08	0.374395
4.06000000000001e-08	0.378235
4.08000000000001e-08	0.378235
4.10000000000001e-08	0.366715
4.12000000000001e-08	0.378235
4.14000000000001e-08	0.382075
4.16000000000002e-08	0.374395
4.18000000000002e-08	0.382075
4.20000000000002e-08	0.378235
4.22000000000002e-08	0.378235
4.24000000000002e-08	0.378235
4.26000000000002e-08	0.378235
4.28000000000003e-08	0.370555
4.30000000000003e-08	0.374395
4.32000000000003e-08	0.378235
4.34000000000003e-08	0.378235
4.36000000000003e-08	0.382075
4.38000000000003e-08	0.382075
4.40000000000003e-08	0.378235
4.42000000000004e-08	0.374395
4.44000000000004e-08	0.378235
4.46000000000004e-08	0.378235
4.48000000000004e-08	0.382075
4.5e-08	0.385914
4.52e-08	0.374395
4.54e-08	0.378235
4.56e-08	0.385914
4.58000000000001e-08	0.382075
4.60000000000001e-08	0.385914
4.62000000000001e-08	0.382075
4.64000000000001e-08	0.378235
4.66000000000001e-08	0.382075
4.68000000000001e-08	0.378235
4.70000000000001e-08	0.378235
4.72000000000002e-08	0.382075
4.74000000000002e-08	0.378235
4.76000000000002e-08	0.382075
4.78000000000002e-08	0.378235
4.80000000000002e-08	0.374395
4.82000000000002e-08	0.385914
4.84000000000002e-08	0.385914
4.86000000000003e-08	0.385914
4.88000000000003e-08	0.378235
4.90000000000003e-08	0.389754
4.92000000000003e-08	0.385914
4.94000000000003e-08	0.378235
4.96000000000003e-08	0.374395
4.98000000000004e-08	0.378235
5.00000000000004e-08	0.378235
5.02000000000004e-08	0.385914
5.04000000000004e-08	0.378235
5.06e-08	0.378235
5.08e-08	0.382075
5.1e-08	0.385914
5.12e-08	0.382075
5.14e-08	0.385914
5.16000000000001e-08	0.382075
5.18000000000001e-08	0.374395
5.20000000000001e-08	0.378235
5.22000000000001e-08	0.374395
5.24000000000001e-08	0.374395
5.26000000000001e-08	0.378235
5.28000000000002e-08	0.382075
5.30000000000002e-08	0.374395
5.32000000000002e-08	0.382075
5.34000000000002e-08	0.382075
5.36000000000002e-08	0.378235
5.38000000000002e-08	0.378235
5.40000000000002e-08	0.378235
5.42000000000003e-08	0.382075
5.44000000000003e-08	0.385914
5.46000000000003e-08	0.378235
5.48000000000003e-08	0.370555
5.50000000000003e-08	0.382075
5.52000000000003e-08	0.378235
5.54000000000004e-08	0.378235
5.56000000000004e-08	0.385914
5.58000000000004e-08	0.382075
5.60000000000004e-08	0.382075
5.62e-08	0.385914
5.64e-08	0.382075
5.66e-08	0.374395
5.68e-08	0.374395
5.7e-08	0.374395
5.72000000000001e-08	0.374395
5.74000000000001e-08	0.378235
5.76000000000001e-08	0.378235
5.78000000000001e-08	0.378235
5.80000000000001e-08	0.378235
5.82000000000001e-08	0.374395
5.84000000000002e-08	0.370555
5.86000000000002e-08	0.382075
5.88000000000002e-08	0.382075
5.90000000000002e-08	0.378235
5.92000000000002e-08	0.382075
5.94000000000002e-08	0.378235
5.96000000000002e-08	0.382075
5.98000000000003e-08	0.382075
6.00000000000003e-08	0.382075
6.02000000000003e-08	0.378235
6.04000000000003e-08	0.385914
6.06000000000003e-08	0.378235
6.08000000000003e-08	0.374395
6.10000000000003e-08	0.378235
6.12000000000004e-08	0.382075
6.14000000000004e-08	0.382075
6.16000000000004e-08	0.378235
6.18e-08	0.382075
6.2e-08	0.378235
6.22e-08	0.378235
6.24e-08	0.378235
6.26e-08	0.382075
6.28000000000001e-08	0.378235
6.30000000000001e-08	0.382075
6.32000000000001e-08	0.382075
6.34000000000001e-08	0.378235
6.36000000000001e-08	0.382075
6.38000000000001e-08	0.378235
6.40000000000001e-08	0.374395
6.42000000000002e-08	0.385914
6.44000000000002e-08	0.382075
6.46000000000002e-08	0.382075
6.48000000000002e-08	0.385914
6.50000000000002e-08	0.378235
6.52000000000002e-08	0.382075
6.54000000000003e-08	0.385914
6.56000000000003e-08	0.374395
6.58000000000003e-08	0.385914
6.60000000000003e-08	0.385914
6.62000000000003e-08	0.385914
6.64000000000003e-08	0.382075
6.66000000000003e-08	0.378235
6.68000000000004e-08	0.374395
6.70000000000004e-08	0.385914
6.72000000000004e-08	0.378235
6.74000000000004e-08	0.378235
6.76e-08	0.385914
6.78e-08	0.378235
6.8e-08	0.374395
6.82e-08	0.378235
6.84000000000001e-08	0.382075
6.86000000000001e-08	0.378235
6.88000000000001e-08	0.382075
6.90000000000001e-08	0.382075
6.92000000000001e-08	0.378235
6.94000000000001e-08	0.382075
6.96000000000001e-08	0.378235
6.98000000000002e-08	0.378235
7.00000000000002e-08	0.378235
7.02000000000002e-08	0.382075
7.04000000000002e-08	0.378235
7.06000000000002e-08	0.385914
7.08000000000002e-08	0.378235
7.10000000000003e-08	0.378235
7.12000000000003e-08	0.382075
7.14000000000003e-08	0.378235
7.16000000000003e-08	0.374395
7.18000000000003e-08	0.378235
7.20000000000003e-08	0.378235
7.22000000000003e-08	0.385914
7.24000000000004e-08	0.389754
7.26000000000004e-08	0.382075
7.28000000000004e-08	0.378235
7.30000000000004e-08	0.374395
7.32e-08	0.378235
7.34e-08	0.382075
7.36e-08	0.382075
7.38e-08	0.378235
7.40000000000001e-08	0.378235
7.42000000000001e-08	0.382075
7.44000000000001e-08	0.378235
7.46000000000001e-08	0.382075
7.48000000000001e-08	0.378235
7.50000000000001e-08	0.374395
7.52000000000001e-08	0.378235
7.54000000000002e-08	0.378235
7.56000000000002e-08	0.378235
7.58000000000002e-08	0.374395
7.60000000000002e-08	0.378235
7.62000000000002e-08	0.374395
7.64000000000002e-08	0.378235
7.66000000000002e-08	0.374395
7.68000000000003e-08	0.374395
7.70000000000003e-08	0.378235
7.72000000000003e-08	0.382075
7.74000000000003e-08	0.378235
7.76000000000003e-08	0.370555
7.78000000000003e-08	0.378235
7.80000000000004e-08	0.378235
7.82000000000004e-08	0.374395
7.84000000000004e-08	0.385914
7.86000000000004e-08	0.385914
7.88e-08	0.370555
7.9e-08	0.374395
7.92e-08	0.382075
7.94e-08	0.382075
7.96000000000001e-08	0.382075
7.98000000000001e-08	0.378235
8.00000000000001e-08	0.374395
8.02000000000001e-08	0.385914
8.04000000000001e-08	0.385914
8.06000000000001e-08	0.382075
8.08000000000001e-08	0.385914
8.10000000000002e-08	0.385914
8.12000000000002e-08	0.382075
8.14000000000002e-08	0.378235
8.16000000000002e-08	0.378235
8.18000000000002e-08	0.378235
8.20000000000002e-08	0.382075
8.22000000000002e-08	0.378235
8.24000000000003e-08	0.374395
8.26000000000003e-08	0.378235
8.28000000000003e-08	0.378235
8.30000000000003e-08	0.378235
8.32000000000003e-08	0.385914
8.34000000000003e-08	0.385914
8.36000000000004e-08	0.378235
8.38000000000004e-08	0.378235
8.40000000000004e-08	0.378235
8.42000000000004e-08	0.378235
8.44e-08	0.382075
8.46e-08	0.382075
8.48e-08	0.378235
8.5e-08	0.385914
8.52e-08	0.378235
8.54000000000001e-08	0.382075
8.56000000000001e-08	0.385914
8.58000000000001e-08	0.382075
8.60000000000001e-08	0.385914
8.62000000000001e-08	0.382075
8.64000000000001e-08	0.382075
8.66000000000002e-08	0.378235
8.68000000000002e-08	0.385914
8.70000000000002e-08	0.382075
8.72000000000002e-08	0.382075
8.74000000000002e-08	0.385914
8.76000000000002e-08	0.382075
8.78000000000002e-08	0.378235
8.80000000000003e-08	0.382075
8.82000000000003e-08	0.389754
8.84000000000003e-08	0.378235
8.86000000000003e-08	0.374395
8.88000000000003e-08	0.378235
8.90000000000003e-08	0.374395
8.92000000000003e-08	0.374395
8.94000000000004e-08	0.378235
8.96000000000004e-08	0.378235
8.98000000000004e-08	0.382075
9e-08	0.385914
9.02e-08	0.378235
9.04e-08	0.378235
9.06e-08	0.378235
9.08e-08	0.374395
9.10000000000001e-08	0.382075
9.12000000000001e-08	0.382075
9.14000000000001e-08	0.378235
9.16000000000001e-08	0.385914
9.18000000000001e-08	0.378235
9.20000000000001e-08	0.382075
9.22000000000002e-08	0.378235
9.24000000000002e-08	0.382075
9.26000000000002e-08	0.382075
9.28000000000002e-08	0.382075
9.30000000000002e-08	0.378235
9.32000000000002e-08	0.374395
9.34000000000002e-08	0.374395
9.36000000000003e-08	0.378235
9.38000000000003e-08	0.378235
9.40000000000003e-08	0.374395
9.42000000000003e-08	0.374395
9.44000000000003e-08	0.378235
9.46000000000003e-08	0.382075
9.48000000000003e-08	0.382075
9.50000000000004e-08	0.382075
9.52000000000004e-08	0.382075
9.54000000000004e-08	0.382075
9.56000000000004e-08	0.378235
9.58e-08	0.370555
9.6e-08	0.374395
9.62e-08	0.378235
9.64e-08	0.378235
9.66000000000001e-08	0.382075
9.68000000000001e-08	0.382075
9.70000000000001e-08	0.378235
9.72000000000001e-08	0.382075
9.74000000000001e-08	0.378235
9.76000000000001e-08	0.378235
9.78000000000001e-08	0.378235
9.80000000000002e-08	0.382075
9.82000000000002e-08	0.378235
9.84000000000002e-08	0.378235
9.86000000000002e-08	0.382075
9.88000000000002e-08	0.378235
9.90000000000002e-08	0.378235
9.92000000000003e-08	0.389754
9.94000000000003e-08	0.385914
9.96000000000003e-08	0.378235
9.98000000000003e-08	0.378235
1e-07	0.382075
1.002e-07	0.382075
1.004e-07	0.378235
1.006e-07	0.378235
1.008e-07	0.382075
1.01e-07	0.378235
1.012e-07	0.382075
1.014e-07	0.382075
1.016e-07	0.374395
1.018e-07	0.378235
1.02e-07	0.382075
1.022e-07	0.378235
1.024e-07	0.382075
1.026e-07	0.385914
1.028e-07	0.378235
1.03e-07	0.378235
1.032e-07	0.378235
1.034e-07	0.382075
1.036e-07	0.382075
1.038e-07	0.378235
1.04e-07	0.378235
1.042e-07	0.378235
1.044e-07	0.378235
1.046e-07	0.382075
1.048e-07	0.385914
1.05e-07	0.378235
1.052e-07	0.374395
1.054e-07	0.378235
1.056e-07	0.385914
1.058e-07	0.382075
1.06e-07	0.385914
1.062e-07	0.382075
1.064e-07	0.382075
1.066e-07	0.378235
1.068e-07	0.374395
1.07e-07	0.374395
1.072e-07	0.382075
1.074e-07	0.382075
1.076e-07	0.382075
1.078e-07	0.382075
1.08e-07	0.382075
1.082e-07	0.378235
1.084e-07	0.382075
1.086e-07	0.378235
1.088e-07	0.385914
1.09e-07	0.385914
1.092e-07	0.378235
1.094e-07	0.378235
1.096e-07	0.382075
1.098e-07	0.385914
1.1e-07	0.378235
1.102e-07	0.382075
1.104e-07	0.378235
1.106e-07	0.378235
1.108e-07	0.385914
1.11e-07	0.382075
1.112e-07	0.378235
1.114e-07	0.382075
1.116e-07	0.385914
1.118e-07	0.378235
1.12e-07	0.374395
1.122e-07	0.382075
1.124e-07	0.382075
1.126e-07	0.374395
1.128e-07	0.378235
1.13e-07	0.382075
1.132e-07	0.378235
1.134e-07	0.378235
1.136e-07	0.374395
1.138e-07	0.374395
1.14e-07	0.382075
1.142e-07	0.370555
1.144e-07	0.382075
1.146e-07	0.378235
1.148e-07	0.374395
1.15e-07	0.374395
1.152e-07	0.378235
1.154e-07	0.378235
1.156e-07	0.382075
1.158e-07	0.378235
1.16e-07	0.374395
1.162e-07	0.382075
1.164e-07	0.385914
1.166e-07	0.374395
1.168e-07	0.385914
1.17e-07	0.374395
1.172e-07	0.370555
1.174e-07	0.382075
1.176e-07	0.378235
1.178e-07	0.378235
1.18e-07	0.385914
1.182e-07	0.378235
1.184e-07	0.378235
1.186e-07	0.385914
1.188e-07	0.382075
1.19e-07	0.382075
1.192e-07	0.370555
1.194e-07	0.382075
1.196e-07	0.378235
1.198e-07	0.378235
1.2e-07	0.378235
1.202e-07	0.385914
1.204e-07	0.389754
1.206e-07	0.382075
1.208e-07	0.378235
1.21e-07	0.382075
1.212e-07	0.378235
1.214e-07	0.370555
1.216e-07	0.378235
1.218e-07	0.382075
1.22e-07	0.378235
1.222e-07	0.382075
1.224e-07	0.378235
1.226e-07	0.370555
1.228e-07	0.374395
1.23e-07	0.382075
1.232e-07	0.382075
1.234e-07	0.378235
1.236e-07	0.382075
1.238e-07	0.385914
1.24e-07	0.374395
1.242e-07	0.378235
1.244e-07	0.374395
1.246e-07	0.374395
1.248e-07	0.382075
1.25e-07	0.374395
1.252e-07	0.378235
1.254e-07	0.378235
1.256e-07	0.382075
1.258e-07	0.382075
1.26e-07	0.382075
1.262e-07	0.378235
1.264e-07	0.378235
1.266e-07	0.382075
1.268e-07	0.385914
1.27e-07	0.378235
1.272e-07	0.378235
1.274e-07	0.378235
1.276e-07	0.385914
1.278e-07	0.382075
1.28e-07	0.374395
1.282e-07	0.385914
1.284e-07	0.385914
1.286e-07	0.374395
1.288e-07	0.378235
1.29e-07	0.382075
1.292e-07	0.378235
1.294e-07	0.382075
1.296e-07	0.378235
1.298e-07	0.378235
1.3e-07	0.385914
1.302e-07	0.378235
1.304e-07	0.374395
1.306e-07	0.382075
1.308e-07	0.378235
1.31e-07	0.382075
1.312e-07	0.382075
1.314e-07	0.382075
1.316e-07	0.370555
1.318e-07	0.378235
1.32e-07	0.382075
1.322e-07	0.374395
1.324e-07	0.382075
1.326e-07	0.378235
1.328e-07	0.382075
1.33e-07	0.382075
1.332e-07	0.382075
1.334e-07	0.382075
1.336e-07	0.374395
1.338e-07	0.378235
1.34e-07	0.374395
1.342e-07	0.378235
1.344e-07	0.374395
1.346e-07	0.389754
1.348e-07	0.382075
1.35e-07	0.378235
1.352e-07	0.382075
1.354e-07	0.385914
1.356e-07	0.385914
1.358e-07	0.374395
1.36e-07	0.370555
1.362e-07	0.378235
1.364e-07	0.378235
1.366e-07	0.385914
1.368e-07	0.382075
1.37e-07	0.378235
1.372e-07	0.378235
1.374e-07	0.378235
1.376e-07	0.378235
1.378e-07	0.378235
1.38e-07	0.378235
1.382e-07	0.378235
1.384e-07	0.382075
1.386e-07	0.378235
1.388e-07	0.378235
1.39e-07	0.389754
1.392e-07	0.389754
1.394e-07	0.382075
1.396e-07	0.382075
1.398e-07	0.378235
1.4e-07	0.378235
1.402e-07	0.382075
1.404e-07	0.378235
1.406e-07	0.382075
1.408e-07	0.385914
1.41e-07	0.389754
1.412e-07	0.378235
1.414e-07	0.374395
1.416e-07	0.378235
1.418e-07	0.374395
1.42e-07	0.374395
1.422e-07	0.378235
1.424e-07	0.378235
1.426e-07	0.374395
1.428e-07	0.378235
1.43e-07	0.378235
1.432e-07	0.385914
1.434e-07	0.385914
1.436e-07	0.378235
1.438e-07	0.374395
1.44e-07	0.374395
1.442e-07	0.378235
1.444e-07	0.382075
1.446e-07	0.378235
1.448e-07	0.378235
1.45e-07	0.382075
1.452e-07	0.378235
1.454e-07	0.378235
1.456e-07	0.382075
1.458e-07	0.378235
1.46e-07	0.378235
1.462e-07	0.385914
1.464e-07	0.378235
1.466e-07	0.378235
1.468e-07	0.374395
1.47e-07	0.374395
1.472e-07	0.378235
1.474e-07	0.382075
1.476e-07	0.385914
1.478e-07	0.378235
1.48e-07	0.370555
1.482e-07	0.374395
1.484e-07	0.382075
1.486e-07	0.382075
1.488e-07	0.382075
1.49e-07	0.378235
1.492e-07	0.382075
1.494e-07	0.378235
1.496e-07	0.378235
1.498e-07	0.374395
1.5e-07	0.378235
1.502e-07	0.374395
1.504e-07	0.378235
1.506e-07	0.378235
1.508e-07	0.382075
1.51e-07	0.378235
1.512e-07	0.374395
1.514e-07	0.374395
1.516e-07	0.385914
1.518e-07	0.378235
1.52e-07	0.370555
1.522e-07	0.385914
1.524e-07	0.385914
1.526e-07	0.378235
1.528e-07	0.382075
1.53e-07	0.382075
1.532e-07	0.370555
1.534e-07	0.382075
1.536e-07	0.382075
1.538e-07	0.382075
1.54e-07	0.382075
1.542e-07	0.378235
1.544e-07	0.378235
1.546e-07	0.374395
1.548e-07	0.374395
1.55e-07	0.378235
1.552e-07	0.385914
1.554e-07	0.385914
1.556e-07	0.378235
1.558e-07	0.374395
1.56e-07	0.378235
1.562e-07	0.378235
1.564e-07	0.378235
1.566e-07	0.378235
1.568e-07	0.378235
1.57e-07	0.378235
1.572e-07	0.378235
1.574e-07	0.374395
1.576e-07	0.385914
1.578e-07	0.378235
1.58e-07	0.374395
1.582e-07	0.382075
1.584e-07	0.382075
1.586e-07	0.374395
1.588e-07	0.374395
1.59e-07	0.378235
1.592e-07	0.378235
1.594e-07	0.382075
1.596e-07	0.378235
1.598e-07	0.378235
1.6e-07	0.374395
1.602e-07	0.378235
1.604e-07	0.378235
1.606e-07	0.385914
1.608e-07	0.382075
1.61e-07	0.378235
1.612e-07	0.374395
1.614e-07	0.382075
1.616e-07	0.378235
1.618e-07	0.378235
1.62e-07	0.389754
1.622e-07	0.374395
1.624e-07	0.378235
1.626e-07	0.378235
1.628e-07	0.378235
1.63e-07	0.382075
1.632e-07	0.374395
1.634e-07	0.382075
1.636e-07	0.389754
1.638e-07	0.382075
1.64e-07	0.378235
1.642e-07	0.382075
1.644e-07	0.385914
1.646e-07	0.382075
1.648e-07	0.382075
1.65e-07	0.378235
1.652e-07	0.374395
1.654e-07	0.374395
1.656e-07	0.378235
1.658e-07	0.378235
1.66e-07	0.385914
1.662e-07	0.382075
1.664e-07	0.382075
1.666e-07	0.382075
1.668e-07	0.378235
1.67e-07	0.385914
1.672e-07	0.378235
1.674e-07	0.374395
1.676e-07	0.374395
1.678e-07	0.366715
1.68e-07	0.374395
1.682e-07	0.378235
1.684e-07	0.385914
1.686e-07	0.389754
1.688e-07	0.378235
1.69e-07	0.382075
1.692e-07	0.378235
1.694e-07	0.374395
1.696e-07	0.382075
1.698e-07	0.382075
1.7e-07	0.378235
1.702e-07	0.378235
1.704e-07	0.378235
1.706e-07	0.378235
1.708e-07	0.382075
1.71e-07	0.382075
1.712e-07	0.385914
1.714e-07	0.385914
1.716e-07	0.382075
1.718e-07	0.374395
1.72e-07	0.370555
1.722e-07	0.374395
1.724e-07	0.370555
1.726e-07	0.374395
1.728e-07	0.378235
1.73e-07	0.378235
1.732e-07	0.378235
1.734e-07	0.378235
1.736e-07	0.378235
1.738e-07	0.385914
1.74e-07	0.385914
1.742e-07	0.374395
1.744e-07	0.378235
1.746e-07	0.389754
1.748e-07	0.378235
1.75e-07	0.385914
1.752e-07	0.378235
1.754e-07	0.374395
1.756e-07	0.382075
1.758e-07	0.378235
1.76e-07	0.378235
1.762e-07	0.378235
1.764e-07	0.378235
1.766e-07	0.382075
1.768e-07	0.385914
1.77e-07	0.382075
1.772e-07	0.378235
1.774e-07	0.385914
1.776e-07	0.382075
1.778e-07	0.378235
1.78e-07	0.385914
1.782e-07	0.385914
1.784e-07	0.374395
1.786e-07	0.378235
1.788e-07	0.382075
1.79e-07	0.378235
1.792e-07	0.382075
1.794e-07	0.378235
1.796e-07	0.378235
1.798e-07	0.385914
1.8e-07	0.374395
1.802e-07	0.378235
1.804e-07	0.382075
1.806e-07	0.378235
1.808e-07	0.378235
1.81e-07	0.378235
1.812e-07	0.378235
1.814e-07	0.378235
1.816e-07	0.374395
1.818e-07	0.378235
1.82e-07	0.374395
1.822e-07	0.382075
1.824e-07	0.382075
1.826e-07	0.378235
1.828e-07	0.378235
1.83e-07	0.382075
1.832e-07	0.378235
1.834e-07	0.370555
1.836e-07	0.378235
1.838e-07	0.374395
1.84e-07	0.374395
1.842e-07	0.382075
1.844e-07	0.378235
1.846e-07	0.378235
1.848e-07	0.378235
1.85e-07	0.378235
1.852e-07	0.374395
1.854e-07	0.378235
1.856e-07	0.382075
1.858e-07	0.382075
1.86e-07	0.378235
1.862e-07	0.382075
1.864e-07	0.374395
1.866e-07	0.378235
1.868e-07	0.374395
1.87e-07	0.378235
1.872e-07	0.385914
1.874e-07	0.382075
1.876e-07	0.382075
1.878e-07	0.378235
1.88e-07	0.378235
1.882e-07	0.378235
1.884e-07	0.382075
1.886e-07	0.382075
1.888e-07	0.378235
1.89e-07	0.378235
1.892e-07	0.382075
1.894e-07	0.374395
1.896e-07	0.382075
1.898e-07	0.378235
1.9e-07	0.374395
1.902e-07	0.378235
1.904e-07	0.378235
1.906e-07	0.382075
1.908e-07	0.382075
1.91e-07	0.382075
1.912e-07	0.378235
1.914e-07	0.382075
1.916e-07	0.378235
1.918e-07	0.378235
1.92e-07	0.374395
1.922e-07	0.382075
1.924e-07	0.385914
1.926e-07	0.378235
1.928e-07	0.382075
1.93e-07	0.385914
1.932e-07	0.385914
1.934e-07	0.378235
1.936e-07	0.378235
1.938e-07	0.382075
1.94e-07	0.374395
1.942e-07	0.378235
1.944e-07	0.378235
1.946e-07	0.374395
1.948e-07	0.370555
1.95e-07	0.378235
1.952e-07	0.374395
1.954e-07	0.382075
1.956e-07	0.389754
1.958e-07	0.378235
1.96e-07	0.378235
1.962e-07	0.374395
1.964e-07	0.370555
1.966e-07	0.378235
1.968e-07	0.382075
1.97e-07	0.374395
1.972e-07	0.374395
1.974e-07	0.378235
1.976e-07	0.374395
1.978e-07	0.385914
1.98e-07	0.382075
1.982e-07	0.382075
1.984e-07	0.378235
1.986e-07	0.382075
1.988e-07	0.378235
1.99e-07	0.382075
1.992e-07	0.374395
1.994e-07	0.382075
1.996e-07	0.385914
1.998e-07	0.378235
2e-07	0.378235
2.002e-07	0.374395
2.004e-07	0.385914
2.006e-07	0.382075
2.008e-07	0.385914
2.01e-07	0.382075
2.012e-07	0.370555
2.014e-07	0.382075
2.016e-07	0.378235
2.018e-07	0.378235
2.02e-07	0.385914
2.022e-07	0.378235
2.024e-07	0.378235
2.026e-07	0.374395
2.028e-07	0.378235
2.03e-07	0.374395
2.032e-07	0.382075
2.034e-07	0.385914
2.036e-07	0.374395
2.038e-07	0.382075
2.04e-07	0.378235
2.042e-07	0.374395
2.044e-07	0.382075
2.046e-07	0.382075
