Inj	tm40	tm30	tm20	tm10	t0	t10	t20	t30	t40	t50	t60	t70
0.04125765	0.23936	0.23193	0.22797	0.22044	0.21287	0.20962	0.20088	0.19495	0.18985	0.17977	0.17684	0.1698
0.04200576	0.24321	0.23445	0.22888	0.22215	0.21551	0.20907	0.20425	0.19657	0.18882	0.18068	0.17721	0.1701
0.04276743	0.24195	0.23428	0.22819	0.22069	0.21664	0.20945	0.20417	0.19565	0.18992	0.17974	0.17845	0.16972
0.04354292	0.24205	0.23673	0.23068	0.22322	0.21717	0.21123	0.20614	0.19874	0.19191	0.18294	0.17771	0.17095
0.04433247	0.24368	0.2376	0.23244	0.22538	0.21693	0.213	0.20469	0.19794	0.19079	0.18154	0.18025	0.17165
0.04513634	0.24519	0.23825	0.23021	0.22476	0.21776	0.21176	0.20743	0.19884	0.19207	0.18498	0.18068	0.17236
0.04595478	0.24636	0.2391	0.23241	0.22731	0.21953	0.21515	0.20812	0.2005	0.19391	0.18659	0.18127	0.17354
0.04678806	0.24599	0.23871	0.23358	0.22847	0.22172	0.21675	0.20852	0.19887	0.19491	0.18649	0.18056	0.17465
0.04763645	0.24553	0.24029	0.23578	0.22718	0.2202	0.2155	0.20996	0.20036	0.19557	0.18714	0.18386	0.17583
0.04850023	0.24598	0.24212	0.23547	0.22793	0.22302	0.2172	0.20873	0.20191	0.19607	0.18741	0.18454	0.17713
0.04937966	0.24951	0.24251	0.23811	0.23184	0.22299	0.21749	0.21027	0.20291	0.19716	0.18787	0.18578	0.17676
0.05027505	0.24881	0.2441	0.23713	0.22786	0.2234	0.2168	0.21188	0.20351	0.19728	0.19064	0.18564	0.17828
0.05118667	0.25004	0.24478	0.23942	0.23302	0.22288	0.21749	0.21167	0.20351	0.19925	0.18969	0.18552	0.1757
0.05211482	0.25004	0.24212	0.23832	0.23112	0.2243	0.21899	0.21482	0.20806	0.20006	0.19016	0.18621	0.17845
0.0530598	0.25376	0.24679	0.22415	0.2338	0.22427	0.22166	0.21463	0.20638	0.19956	0.19357	0.18731	0.18089
0.05402192	0.25156	0.24828	0.24228	0.23506	0.22764	0.21955	0.21484	0.20978	0.20162	0.19354	0.19052	0.1818
0.05500148	0.25493	0.24575	0.24245	0.23484	0.22766	0.22183	0.21503	0.20914	0.20109	0.19366	0.18909	0.18283
0.0559988	0.2551	0.2467	0.24248	0.23543	0.22894	0.22164	0.21499	0.20842	0.20314	0.19354	0.19142	0.18344
0.05701421	0.25454	0.24571	0.24459	0.23624	0.22939	0.22325	0.21826	0.21099	0.20334	0.19435	0.19041	0.18475
0.05804803	0.25677	0.24806	0.24629	0.23711	0.23056	0.22483	0.21811	0.2124	0.20592	0.19608	0.19078	0.18665
0.05910059	0.25868	0.25058	0.24444	0.23816	0.23216	0.22495	0.22172	0.2116	0.20262	0.19773	0.19351	0.18509
0.06017224	0.25972	0.2528	0.24497	0.23952	0.2319	0.22626	0.21875	0.21339	0.20426	0.1969	0.19366	0.18575
0.06126333	0.25833	0.25404	0.24986	0.23961	0.21462	0.22991	0.22194	0.21452	0.20764	0.19932	0.19519	0.18902
0.06237419	0.26017	0.25382	0.2499	0.24408	0.23571	0.22897	0.22435	0.21515	0.21006	0.19942	0.19621	0.1893
0.0635052	0.26235	0.25472	0.24949	0.24173	0.23576	0.2295	0.22218	0.21426	0.2073	0.20048	0.19755	0.18975
0.06465672	0.2631	0.25181	0.25252	0.2429	0.23712	0.23083	0.22418	0.21568	0.21034	0.20003	0.19822	0.19114
0.06582912	0.2649	0.255	0.25287	0.24521	0.2377	0.23162	0.2256	0.21616	0.21154	0.20364	0.19734	0.19192
0.06702278	0.26397	0.25886	0.25206	0.24624	0.23982	0.23229	0.22519	0.21744	0.21211	0.20361	0.19923	0.19192
0.06823808	0.2657	0.26115	0.25487	0.24571	0.23925	0.23416	0.22643	0.2211	0.21288	0.20482	0.20244	0.19475
0.06947542	0.26833	0.25774	0.25706	0.24675	0.24073	0.23221	0.22835	0.22028	0.21444	0.20546	0.20133	0.19424
0.07073519	0.26853	0.26132	0.25899	0.24918	0.24216	0.2336	0.22974	0.2224	0.21463	0.20428	0.20155	0.19631
0.07201781	0.26983	0.26297	0.258	0.24881	0.24249	0.2364	0.22993	0.2228	0.21877	0.20665	0.20355	0.19663
0.07332368	0.26764	0.26398	0.26005	0.24973	0.24317	0.2376	0.23114	0.22449	0.21811	0.20785	0.20402	0.19779
0.07465324	0.2702	0.26437	0.25823	0.25301	0.24392	0.23845	0.23092	0.22546	0.21796	0.20997	0.20537	0.19834
0.0760069	0.27377	0.26588	0.2607	0.25317	0.24531	0.2379	0.23032	0.22676	0.21988	0.21124	0.208	0.20174
0.0773851	0.27474	0.26667	0.26144	0.25383	0.24554	0.24016	0.23448	0.22602	0.2202	0.21109	0.2056	0.19955
0.0787883	0.27751	0.26651	0.26343	0.25298	0.24622	0.24052	0.23278	0.22978	0.22104	0.2115	0.20895	0.20126
0.08021694	0.27702	0.26858	0.2655	0.25547	0.24765	0.24136	0.23411	0.2301	0.22044	0.212	0.20837	0.20234
0.08167149	0.27756	0.26841	0.26573	0.2546	0.24959	0.24182	0.23547	0.22885	0.22361	0.21486	0.21056	0.20333
0.08315241	0.27585	0.27171	0.26657	0.2587	0.24907	0.24446	0.23715	0.23181	0.22559	0.21571	0.21251	0.20293
0.08466019	0.27924	0.27314	0.27013	0.26455	0.25137	0.24549	0.23693	0.23082	0.22538	0.21795	0.20997	0.20295
0.0861953	0.27933	0.27307	0.26911	0.25919	0.25416	0.24484	0.24233	0.23458	0.22771	0.21991	0.21459	0.20548
0.08775825	0.28296	0.27485	0.26955	0.26368	0.25352	0.24745	0.23956	0.2326	0.22608	0.22231	0.21592	0.20785
0.08934954	0.28341	0.27466	0.27188	0.26416	0.2543	0.24566	0.24266	0.23548	0.22473	0.22038	0.21321	0.20855
0.09096969	0.28375	0.27346	0.27523	0.26365	0.25546	0.24755	0.24036	0.23548	0.23003	0.22096	0.2163	0.20852
0.09261921	0.28634	0.27861	0.27418	0.2666	0.25714	0.25015	0.24295	0.23684	0.23148	0.2245	0.21818	0.20949
0.09429864	0.28683	0.27851	0.276	0.26617	0.25846	0.25038	0.2458	0.23708	0.23019	0.22271	0.22026	0.21233
0.09600853	0.28686	0.28027	0.27755	0.26817	0.25854	0.25235	0.2453	0.24007	0.22971	0.22463	0.21958	0.21294
0.09774942	0.28884	0.28312	0.281	0.26842	0.2619	0.25139	0.24758	0.24008	0.23392	0.22508	0.22128	0.21234
0.09952187	0.29002	0.28623	0.27976	0.27121	0.2624	0.25442	0.24874	0.24195	0.23494	0.22605	0.22228	0.21745
0.1013265	0.29121	0.2843	0.27984	0.27245	0.26128	0.25456	0.24728	0.23703	0.23411	0.22646	0.22482	0.21563
0.1031638	0.29296	0.28769	0.28313	0.27374	0.26259	0.25674	0.25036	0.24138	0.23639	0.22999	0.22393	0.21739
0.1050344	0.29258	0.28737	0.27021	0.27421	0.26428	0.25905	0.24979	0.24784	0.23512	0.23083	0.22901	0.21928
0.106939	0.29494	0.28729	0.28527	0.2775	0.26791	0.25911	0.25313	0.24618	0.23752	0.23203	0.22795	0.22134
0.1088781	0.29689	0.29102	0.28594	0.27937	0.2676	0.25977	0.25406	0.24653	0.2402	0.23303	0.23061	0.22038
0.1108523	0.29791	0.29144	0.28838	0.279	0.26963	0.26237	0.25403	0.24665	0.24094	0.23322	0.22916	0.22465
0.1128624	0.29709	0.29301	0.28818	0.27872	0.27062	0.2638	0.25429	0.24726	0.24245	0.23682	0.22955	0.22313
0.1149089	0.30067	0.29488	0.28971	0.28264	0.27302	0.26305	0.25609	0.24818	0.24165	0.23406	0.23205	0.22588
0.1169925	0.30249	0.29626	0.29086	0.28181	0.27495	0.26575	0.25786	0.24925	0.24436	0.23501	0.23376	0.22725
0.1191138	0.30263	0.29655	0.29553	0.28536	0.2772	0.26607	0.25989	0.25131	0.24463	0.23613	0.23183	0.22719
0.1212737	0.30469	0.29943	0.29295	0.28745	0.2785	0.26896	0.25938	0.25042	0.24359	0.24206	0.23423	0.22817
0.1234727	0.30602	0.29877	0.29657	0.2884	0.27742	0.26962	0.2636	0.25265	0.2462	0.24063	0.23617	0.2297
0.1257116	0.30541	0.30079	0.29828	0.28947	0.28291	0.27139	0.2608	0.25388	0.24865	0.24122	0.23628	0.23157
0.1279911	0.30681	0.30175	0.29692	0.29052	0.28276	0.27503	0.26571	0.25682	0.24636	0.24038	0.23838	0.23059
0.1303119	0.31086	0.30263	0.30052	0.29197	0.29248	0.27507	0.26515	0.25718	0.24985	0.24485	0.23826	0.23294
0.1326748	0.30956	0.30401	0.30269	0.29269	0.28664	0.27647	0.26711	0.25902	0.25129	0.24449	0.24172	0.23469
0.1350805	0.31289	0.30786	0.30158	0.29421	0.28703	0.2783	0.26987	0.26051	0.25122	0.24613	0.2421	0.23934
0.1375299	0.31252	0.30687	0.3043	0.29539	0.2887	0.27983	0.27106	0.26033	0.25411	0.24448	0.24227	0.23651
0.1400237	0.31434	0.30921	0.30364	0.2966	0.2895	0.27994	0.27225	0.26146	0.25279	0.24785	0.24436	0.23972
0.1425627	0.31525	0.31028	0.30589	0.29996	0.2918	0.28103	0.27284	0.26293	0.25743	0.25061	0.24446	0.24102
0.1451477	0.3146	0.31107	0.30527	0.29908	0.29232	0.28596	0.27487	0.26452	0.26103	0.25131	0.24754	0.24346
0.1477797	0.3178	0.31287	0.3074	0.30112	0.29457	0.28598	0.27819	0.26557	0.25971	0.25001	0.24741	0.24113
0.1504593	0.31906	0.31261	0.30986	0.30505	0.29523	0.28783	0.27906	0.26526	0.25943	0.25605	0.2499	0.24359
0.1531875	0.32063	0.31416	0.30837	0.30177	0.29724	0.28932	0.2814	0.26574	0.26236	0.25264	0.25217	0.24604
0.1559652	0.31791	0.31672	0.31174	0.30544	0.29989	0.29206	0.28268	0.27022	0.26485	0.25608	0.25168	0.2475
0.1587933	0.3215	0.31735	0.31542	0.30496	0.30005	0.29219	0.28427	0.26978	0.26347	0.25554	0.25387	0.24776
0.1616726	0.3242	0.31846	0.31333	0.30734	0.3002	0.29595	0.28598	0.27437	0.26747	0.25876	0.25614	0.24896
0.1646042	0.32303	0.31984	0.31632	0.30707	0.3031	0.29786	0.28742	0.27408	0.26774	0.2605	0.25659	0.25165
0.1675889	0.3266	0.31925	0.31648	0.31071	0.30428	0.29821	0.29302	0.27529	0.27062	0.25979	0.26046	0.25371
0.1706277	0.32587	0.32088	0.31818	0.31085	0.30457	0.29833	0.29132	0.27622	0.26912	0.26384	0.25993	0.25101
0.1737217	0.32795	0.32319	0.31965	0.31391	0.3078	0.30061	0.2944	0.28001	0.27045	0.26506	0.26209	0.25391
0.1768717	0.32991	0.32362	0.3174	0.31341	0.30876	0.30331	0.29488	0.27952	0.27268	0.26504	0.26158	0.25714
0.1800789	0.331	0.32579	0.32005	0.31475	0.31123	0.3051	0.29624	0.28137	0.27272	0.26677	0.26395	0.25847
0.1833442	0.32971	0.32651	0.32101	0.31957	0.31238	0.30488	0.29768	0.28218	0.2759	0.27232	0.26724	0.25868
0.1866687	0.33226	0.32759	0.32367	0.31735	0.31162	0.30967	0.30313	0.28572	0.27871	0.2716	0.26875	0.26272
0.1900535	0.33245	0.32828	0.32438	0.31965	0.31353	0.30855	0.30276	0.2902	0.28031	0.27351	0.2698	0.26119
0.1934997	0.33292	0.32984	0.32598	0.32105	0.31508	0.30975	0.30286	0.28846	0.28104	0.27219	0.27306	0.26555
0.1970083	0.33523	0.33067	0.32644	0.32232	0.31424	0.31165	0.30378	0.29174	0.2807	0.27554	0.27437	0.26522
0.2005806	0.33605	0.33341	0.32644	0.32206	0.31796	0.31302	0.30652	0.29323	0.28401	0.27664	0.27758	0.26767
0.2042177	0.33524	0.33267	0.32958	0.32473	0.31875	0.31609	0.30824	0.29539	0.28593	0.28022	0.28003	0.26829
0.2079207	0.34244	0.33539	0.33084	0.325	0.31698	0.31386	0.309	0.29779	0.28863	0.28081	0.28257	0.27365
0.2116908	0.33941	0.33686	0.33031	0.32657	0.32224	0.31735	0.3121	0.30018	0.29147	0.28371	0.28146	0.27409
0.2155294	0.34194	0.33819	0.33132	0.32694	0.32137	0.31777	0.31303	0.29884	0.29308	0.2849	0.28566	0.27628
0.2194375	0.3455	0.34083	0.33253	0.32879	0.32526	0.31817	0.31487	0.30345	0.29233	0.28581	0.28616	0.27744
0.2234165	0.34498	0.34052	0.33649	0.32947	0.32578	0.32176	0.31469	0.30574	0.29478	0.29217	0.28687	0.28103
0.2274676	0.34699	0.34249	0.33626	0.32985	0.32941	0.32359	0.31686	0.30582	0.29791	0.29271	0.29264	0.28072
0.2315922	0.34682	0.34281	0.33823	0.33452	0.32818	0.32265	0.31802	0.30971	0.30113	0.29494	0.29262	0.28624
0.2357916	0.35005	0.34373	0.33941	0.33595	0.32999	0.32543	0.31944	0.31117	0.302	0.29583	0.29542	0.28543
0.2400671	0.35063	0.34546	0.34003	0.33697	0.33009	0.32596	0.32219	0.31408	0.30542	0.29955	0.29848	0.28909
0.2444202	0.3526	0.34883	0.34278	0.33849	0.33407	0.33058	0.32315	0.31411	0.30649	0.2993	0.29977	0.29313
0.2488521	0.35561	0.34966	0.34527	0.33757	0.33568	0.32902	0.32597	0.31793	0.30984	0.3027	0.3019	0.29276
0.2533645	0.35433	0.35043	0.34664	0.34133	0.33554	0.33137	0.32792	0.31843	0.31083	0.30488	0.30073	0.29828
0.2579587	0.35851	0.3519	0.34838	0.3421	0.33677	0.33319	0.32972	0.31892	0.31419	0.3071	0.30455	0.29799
0.2626361	0.35846	0.35247	0.349	0.34355	0.33711	0.33468	0.32765	0.32074	0.31634	0.31111	0.30744	0.30127
0.2673984	0.36126	0.35706	0.35116	0.34385	0.34085	0.33607	0.3297	0.32374	0.31896	0.31223	0.31018	0.30156
0.2722471	0.36229	0.35846	0.35363	0.34613	0.34016	0.33663	0.33591	0.32758	0.31645	0.31299	0.31253	0.30498
0.2771836	0.3645	0.35991	0.35573	0.35065	0.34445	0.33839	0.3343	0.32785	0.32045	0.31647	0.31279	0.30855
0.2822097	0.36562	0.36132	0.35435	0.35202	0.34602	0.33937	0.33729	0.33192	0.32378	0.31875	0.31421	0.30957
0.2873269	0.3682	0.363	0.35768	0.35256	0.34562	0.34104	0.33648	0.33196	0.32674	0.31992	0.31732	0.31004
0.2925369	0.36969	0.36583	0.35825	0.35213	0.35082	0.34464	0.33909	0.33402	0.32858	0.32231	0.32029	0.3162
0.2978414	0.3716	0.36568	0.3615	0.35607	0.35006	0.34623	0.34103	0.33568	0.33114	0.32345	0.32472	0.31575
0.3032421	0.37271	0.36713	0.36256	0.35461	0.3536	0.34776	0.34442	0.33762	0.33367	0.32393	0.32189	0.31675
0.3087406	0.37446	0.37065	0.36422	0.35863	0.35313	0.34974	0.34463	0.33875	0.33486	0.32708	0.32397	0.321
0.3143389	0.37635	0.37091	0.36513	0.36207	0.35558	0.35202	0.34676	0.33955	0.33472	0.33081	0.32778	0.32011
0.3200387	0.37521	0.37168	0.36698	0.36348	0.35848	0.35097	0.34956	0.34099	0.33653	0.33128	0.33027	0.32286
0.3258419	0.37943	0.37599	0.37075	0.36433	0.35969	0.35398	0.3499	0.34679	0.34057	0.33259	0.33056	0.32676
0.3317503	0.38109	0.37623	0.37388	0.36814	0.3599	0.35748	0.35203	0.3464	0.33934	0.33508	0.33427	0.32657
0.3377658	0.38358	0.37887	0.37322	0.36801	0.36411	0.35952	0.35602	0.34723	0.34455	0.33581	0.33449	0.3302
0.3438904	0.3846	0.37992	0.37749	0.37085	0.36468	0.36019	0.35559	0.34947	0.34336	0.341	0.33589	0.33076
0.350126	0.3866	0.38333	0.37883	0.37412	0.36787	0.36249	0.358	0.35375	0.34773	0.34089	0.34054	0.33336
0.3564747	0.38842	0.38676	0.38191	0.37532	0.36698	0.36421	0.36168	0.35504	0.34836	0.34324	0.34035	0.3356
0.3629386	0.39018	0.38645	0.38222	0.37779	0.37281	0.36756	0.36422	0.35665	0.35208	0.34621	0.34117	0.33686
0.3695196	0.39316	0.38892	0.38572	0.38158	0.37645	0.36873	0.36728	0.35979	0.35452	0.34756	0.34632	0.33937
0.37622	0.39422	0.3922	0.38698	0.38319	0.37603	0.37037	0.36623	0.35991	0.35698	0.35085	0.34602	0.34179
0.3830419	0.39568	0.39185	0.3904	0.38292	0.37927	0.37387	0.3694	0.3646	0.35844	0.35169	0.34773	0.34251
0.3899874	0.39858	0.3962	0.39051	0.38627	0.38019	0.37554	0.37174	0.36663	0.3626	0.35193	0.34993	0.34451
0.3970589	0.40029	0.39755	0.39269	0.38893	0.38129	0.37788	0.3715	0.37073	0.36473	0.35682	0.35274	0.34919
0.4042587	0.40305	0.40023	0.39322	0.39075	0.38544	0.38029	0.3773	0.37007	0.36557	0.35798	0.35503	0.35139
0.411589	0.40472	0.40101	0.39771	0.39412	0.38861	0.38355	0.37781	0.37237	0.36726	0.3621	0.35866	0.35179
0.4190522	0.40653	0.40407	0.39889	0.39421	0.38938	0.3874	0.38114	0.37501	0.36843	0.36172	0.36132	0.35441
0.4266507	0.40836	0.40579	0.40271	0.39781	0.39353	0.38844	0.38291	0.37786	0.37307	0.36573	0.36403	0.35812
0.434387	0.41155	0.4075	0.40411	0.39948	0.39465	0.38945	0.38357	0.37947	0.37584	0.3682	0.36435	0.35989
0.4422636	0.41309	0.40948	0.40533	0.40099	0.39697	0.39259	0.3877	0.38238	0.37745	0.36992	0.3682	0.36188
0.450283	0.41499	0.41198	0.41019	0.40363	0.39751	0.39457	0.39112	0.38502	0.38051	0.37346	0.37197	0.36723
0.4584478	0.41703	0.41498	0.41091	0.40588	0.40106	0.39735	0.3934	0.38627	0.38052	0.37611	0.37295	0.36849
0.4667607	0.41877	0.41681	0.41239	0.40702	0.40186	0.39812	0.39445	0.38915	0.38364	0.37714	0.37659	0.37145
0.4752243	0.41889	0.41823	0.41502	0.41091	0.40653	0.4019	0.39619	0.39313	0.38695	0.37996	0.37746	0.37355
0.4838414	0.42344	0.42077	0.41678	0.41243	0.40789	0.40401	0.39894	0.39367	0.38768	0.38257	0.38037	0.37653
0.4926147	0.42656	0.42401	0.41928	0.41391	0.41009	0.40464	0.40162	0.39636	0.39206	0.38484	0.38238	0.37895
0.5015472	0.42785	0.42611	0.42163	0.41767	0.41249	0.40821	0.4057	0.40001	0.39394	0.38774	0.38656	0.38037
0.5106415	0.43133	0.42793	0.42522	0.42073	0.41547	0.41095	0.40768	0.40245	0.39687	0.39166	0.38811	0.38152
0.5199008	0.434	0.43002	0.42766	0.42259	0.41872	0.41345	0.40845	0.40288	0.39897	0.39313	0.39153	0.386
0.529328	0.43594	0.43265	0.42914	0.42466	0.42136	0.41581	0.41352	0.40682	0.40022	0.39589	0.39389	0.38817
0.5389261	0.43886	0.43494	0.43128	0.42756	0.42408	0.41866	0.41579	0.40825	0.40365	0.39998	0.39626	0.39155
0.5486983	0.43991	0.43806	0.43383	0.42887	0.42638	0.42074	0.41681	0.41007	0.40766	0.40146	0.40034	0.39467
0.5586477	0.44573	0.43982	0.43658	0.4326	0.42886	0.42491	0.41973	0.41424	0.40902	0.4028	0.40236	0.39763
0.5687774	0.44683	0.4422	0.4389	0.4345	0.43002	0.42701	0.42256	0.41688	0.41127	0.40585	0.40545	0.40002
0.5790909	0.44949	0.44568	0.44158	0.43739	0.43286	0.42877	0.42445	0.41819	0.41363	0.40981	0.40759	0.40366
0.5895913	0.45367	0.44876	0.44561	0.4404	0.4357	0.43149	0.42801	0.42094	0.4163	0.41214	0.41046	0.40598
0.6002822	0.45564	0.45248	0.44789	0.44277	0.43887	0.43308	0.43015	0.42328	0.42053	0.41441	0.41325	0.40859
0.6111669	0.45824	0.45477	0.4509	0.44638	0.44127	0.4377	0.43386	0.42742	0.4226	0.4179	0.41743	0.41229
0.622249	0.46074	0.45796	0.45242	0.44926	0.4453	0.44055	0.43584	0.43077	0.42409	0.41977	0.41868	0.41446
0.633532	0.46389	0.45955	0.45686	0.4501	0.44739	0.44279	0.43907	0.43303	0.42832	0.42384	0.42186	0.41671
0.6450197	0.46663	0.46431	0.46078	0.45512	0.45008	0.44585	0.44154	0.43599	0.43057	0.42574	0.42523	0.42023
0.6567156	0.46973	0.46677	0.46327	0.45837	0.45302	0.44875	0.44567	0.43939	0.43655	0.43032	0.42762	0.42317
0.6686236	0.47244	0.46972	0.46613	0.46176	0.45621	0.45204	0.4467	0.44386	0.43725	0.43379	0.43104	0.42651
0.6807475	0.47558	0.47306	0.47057	0.46437	0.45976	0.45589	0.45056	0.4467	0.44206	0.43496	0.43374	0.42998
0.6930913	0.47838	0.47542	0.4736	0.46792	0.46259	0.45844	0.45498	0.44937	0.44428	0.43818	0.43801	0.43305
0.7056589	0.48286	0.47882	0.47556	0.47182	0.4662	0.46161	0.45886	0.45377	0.44862	0.4421	0.44102	0.43617
0.7184543	0.48572	0.48229	0.47971	0.47413	0.4699	0.46571	0.46112	0.45609	0.45171	0.44495	0.44465	0.44005
0.7314818	0.48958	0.48623	0.48269	0.47919	0.47243	0.46846	0.46444	0.45901	0.45474	0.44856	0.44761	0.4432
0.7447455	0.49346	0.49002	0.48539	0.48078	0.47674	0.47277	0.46784	0.46248	0.45662	0.45277	0.45218	0.44658
0.7582497	0.49687	0.4934	0.48851	0.48392	0.47961	0.47576	0.47141	0.4655	0.46065	0.45567	0.45467	0.45046
0.7719988	0.50143	0.49867	0.48645	0.48728	0.48264	0.47966	0.47535	0.46893	0.46442	0.45891	0.45772	0.45399
0.7859972	0.5042	0.50302	0.49622	0.49169	0.48662	0.48194	0.47784	0.4717	0.4678	0.46364	0.46155	0.45778
0.8002494	0.50827	0.50767	0.50045	0.49462	0.49048	0.486	0.48093	0.47439	0.47063	0.46581	0.46561	0.45993
0.8147601	0.51125	0.5122	0.50337	0.49715	0.49419	0.48863	0.48373	0.47726	0.47395	0.46899	0.46801	0.46373
0.8295339	0.51442	0.51512	0.50838	0.50102	0.49642	0.49249	0.4885	0.48226	0.47774	0.47214	0.47073	0.46614
0.8445755	0.51781	0.51784	0.51297	0.50627	0.50129	0.49708	0.49229	0.48481	0.4817	0.47521	0.47459	0.47009
0.8598899	0.52198	0.52213	0.5156	0.50968	0.50461	0.4995	0.49615	0.48911	0.48621	0.47989	0.47814	0.47411
0.875482	0.5259	0.52667	0.51934	0.51316	0.50945	0.50474	0.49895	0.49247	0.48763	0.48453	0.48215	0.47772
0.8913568	0.52952	0.52915	0.52335	0.51701	0.5116	0.50747	0.50321	0.49582	0.49102	0.48616	0.48589	0.48122
0.9075195	0.53441	0.53303	0.52591	0.51973	0.51609	0.5111	0.5064	0.49867	0.49479	0.48966	0.48928	0.48497
0.9239752	0.53728	0.53659	0.53039	0.52313	0.51842	0.51454	0.51057	0.50302	0.49859	0.49352	0.49265	0.4884
0.9407294	0.54242	0.54145	0.53443	0.52794	0.52263	0.51694	0.51377	0.50643	0.50226	0.49741	0.49596	0.4933
0.9577873	0.54597	0.54544	0.53879	0.53104	0.52566	0.52109	0.51733	0.50939	0.50566	0.49985	0.50057	0.49546
0.9751545	0.55074	0.54883	0.54302	0.53486	0.5299	0.52416	0.52072	0.51318	0.50892	0.50363	0.50394	0.49949
0.9928367	0.55519	0.55294	0.54706	0.53897	0.53426	0.52779	0.52425	0.51689	0.51185	0.50775	0.50811	0.50331
1.010839	0.55657	0.55498	0.54808	0.54678	0.53741	0.5321	0.52809	0.52085	0.51429	0.51102	0.51034	0.50627
1.029169	0.56514	0.55941	0.55418	0.54655	0.5406	0.53609	0.53171	0.52423	0.51994	0.51484	0.51409	0.50956
1.04783	0.56873	0.56437	0.55803	0.55019	0.54482	0.53989	0.53509	0.52819	0.52312	0.51832	0.51848	0.514
1.06683	0.57312	0.56669	0.56143	0.55655	0.55002	0.54296	0.53958	0.53201	0.5272	0.52214	0.52234	0.518
1.086175	0.5763	0.57221	0.56685	0.55935	0.55261	0.54773	0.54344	0.53593	0.53084	0.5261	0.5256	0.52212
1.10587	0.58072	0.57643	0.5705	0.56511	0.55749	0.55267	0.54651	0.54035	0.53538	0.52906	0.53082	0.52525
1.125922	0.58579	0.58022	0.57663	0.56733	0.5627	0.55716	0.5519	0.54436	0.53982	0.53318	0.53355	0.52994
1.146338	0.58803	0.58373	0.57959	0.57376	0.56615	0.56073	0.55613	0.54886	0.54293	0.53754	0.53816	0.53389
1.167124	0.59259	0.5875	0.58484	0.57921	0.57179	0.56723	0.5596	0.55297	0.54878	0.54254	0.54273	0.53824
1.188287	0.59747	0.59223	0.59116	0.58349	0.57735	0.56962	0.56503	0.55934	0.55312	0.54602	0.54624	0.54208
1.209834	0.60063	0.59636	0.59509	0.58801	0.58271	0.57489	0.57003	0.56296	0.55742	0.55054	0.552	0.54769
1.231772	0.60436	0.60033	0.59888	0.59328	0.58687	0.57865	0.57454	0.56647	0.56243	0.55706	0.55733	0.55079
1.254107	0.6096	0.60262	0.60316	0.59636	0.59053	0.58507	0.57886	0.57262	0.56726	0.56125	0.56175	0.55616
1.276847	0.61451	0.60834	0.60794	0.60094	0.59582	0.58883	0.58491	0.57553	0.57126	0.56694	0.56647	0.56158
1.3	0.6192	0.6113	0.61118	0.60617	0.59962	0.59313	0.58955	0.57982	0.57583	0.57076	0.57132	0.56692
